Scan Name,Updated,Type,Module,Source,F/P,Data
example-scan,2025-05-12 10:45:47,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            0f:d0:78:dd:48:f1:a2:bd:4d:0f:2b:a9:6b:60:38:fe
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA
        Validity
            Not Before: Nov 28 00:00:00 2018 GMT
            Not After : Dec  2 12:00:00 2020 GMT
        Subject: C=US, ST=California, L=Los Angeles, O=Internet Corporation for Assigned Names and Numbers, OU=Technology, CN=www.example.org
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:d0:f0:12:74:a0:96:20:72:08:65:19:12:5a:5d:
                    4a:d0:3a:8c:66:8f:a0:29:2b:a7:db:d5:ac:0c:cf:
                    a5:71:92:15:42:15:b0:07:92:76:31:75:d7:27:8e:
                    4d:50:6a:75:d1:7b:53:5e:27:aa:ed:eb:a4:60:3a:
                    f2:8e:45:18:6b:45:33:5c:85:11:aa:20:12:fe:60:
                    ac:9d:4c:45:8f:d"
example-scan,2025-05-12 10:45:55,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            0f:d0:78:dd:48:f1:a2:bd:4d:0f:2b:a9:6b:60:38:fe
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA
        Validity
            Not Before: Nov 28 00:00:00 2018 GMT
            Not After : Dec  2 12:00:00 2020 GMT
        Subject: C=US, ST=California, L=Los Angeles, O=Internet Corporation for Assigned Names and Numbers, OU=Technology, CN=www.example.org
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:d0:f0:12:74:a0:96:20:72:08:65:19:12:5a:5d:
                    4a:d0:3a:8c:66:8f:a0:29:2b:a7:db:d5:ac:0c:cf:
                    a5:71:92:15:42:15:b0:07:92:76:31:75:d7:27:8e:
                    4d:50:6a:75:d1:7b:53:5e:27:aa:ed:eb:a4:60:3a:
                    f2:8e:45:18:6b:45:33:5c:85:11:aa:20:12:fe:60:
                    ac:9d:4c:45:8f:d"
example-scan,2025-05-12 10:46:09,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            12:86:c6:a9:5e:41:d9:68:73:26:dd:68:ee:42:14:16
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=thawte, Inc., CN=thawte SSL CA - G2
        Validity
            Not Before: Jul 14 00:00:00 2016 GMT
            Not After : Jul 14 23:59:59 2018 GMT
        Subject: C=KR, ST=Seoul, L=Seocho-gu, O=Crosscert, OU=VCS test, CN=*.example.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:c1:43:44:3f:e2:51:13:46:61:60:ee:d4:0e:1a:
                    40:a3:0f:e5:7f:d0:6d:e8:72:94:84:b1:13:46:85:
                    e2:6c:cd:7d:3d:31:76:5d:68:c2:9c:68:b4:e3:d2:
                    3f:cc:2a:cb:be:d6:36:e1:d7:21:c9:18:4b:fe:12:
                    c4:d5:fd:7f:76:89:ff:97:01:15:02:2a:46:f2:73:
                    c8:1e:cc:bf:8f:04:b5:39:34:d3:0e:7f:d5:be:77:
                    c4:5a:6a:a6:d2:"
example-scan,2025-05-12 10:46:57,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            1a:c1:e6:93:c8:7d:36:56:3a:92:ca:14:5c:87:bb:c2:6f:d4:9f:4c
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=UA, O=home, CN=example.com/emailAddress=user@example.com
        Validity
            Not Before: Jan 27 01:21:18 2023 GMT
            Not After : Jan 24 01:21:18 2033 GMT
        Subject: C=UA, O=home, CN=example.com/emailAddress=user@example.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (4096 bit)
                Modulus:
                    00:b6:48:aa:5b:1e:6b:54:3f:c1:b2:94:ad:00:dd:
                    23:03:8e:ad:44:b9:1f:9b:2c:e6:67:00:9b:a6:f7:
                    99:2f:06:b9:d2:e9:0f:a7:3d:3a:e6:07:83:0e:29:
                    33:8a:1f:f4:2a:06:8e:93:f3:0d:6f:4c:87:37:34:
                    3e:98:13:8d:69:d8:98:ad:8e:be:72:a7:55:49:e9:
                    23:58:b4:96:16:ca:b9:aa:16:30:e7:9f:0d:1c:d0:
                    2"
example-scan,2025-05-12 10:46:21,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            35:53:dc:68:30:92:0c:98:de:c9:9e:c9:62:9f:db:93
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=Symantec Corporation, OU=Symantec Trust Network, CN=Symantec Class 3 Secure Server CA - G4
        Validity
            Not Before: Jul 14 00:00:00 2016 GMT
            Not After : Jul 14 23:59:59 2018 GMT
        Subject: C=KR, ST=Seoul, L=Seocho-gu, O=Korea Electronic Certification Authority, Inc., CN=www.example.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:ad:4e:99:da:7b:45:2d:5e:c0:02:e4:57:0c:c7:
                    9d:fa:66:65:da:0f:20:69:2b:57:7f:7a:59:32:c2:
                    8c:86:63:2f:27:b2:4f:44:e7:82:8f:c1:df:87:57:
                    d5:6b:4d:0e:6e:0c:e8:e3:05:46:db:4a:a6:78:7b:
                    53:c0:7b:81:9a:86:bb:3e:8b:bd:f5:04:bd:05:1f:
                    "
example-scan,2025-05-12 10:46:04,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            47:1d:7f:51:0e:46:e7:f5:30:4f:eb:7a:76:36:be:0d
        Signature Algorithm: sha1WithRSAEncryption
        Issuer: emailAddress=pki_admin@sungard.com, O=SunGard Availability Services, CN=SAS Public CA v1
        Validity
            Not Before: Sep  2 16:37:43 2010 GMT
            Not After : Oct  1 16:32:00 2011 GMT
        Subject: C=US, ST=OR, L=Portland, DC=com, DC=jivesoftware, O=Jive Software, Inc., OU=Hosting, CN=*.uat3.hosted.jivesoftware.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:bc:f2:50:91:d4:57:e0:6d:23:a7:e4:2c:ff:bc:
                    16:dc:b9:96:56:fd:28:f4:15:32:43:bd:2a:51:0a:
                    f1:2e:0c:fe:c0:80:72:86:d2:2a:30:eb:91:e3:b3:
                    29:84:ea:58:bd:cb:d3:0e:70:91:37:e8:22:b0:1c:
                    0c:79:6c:43:52:88:3c:8a:e8:6c:3d:fe:fe:7e:99:
           "
example-scan,2025-05-12 10:46:05,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            6c:2d:ae:34:a0:20:83:6b:1f:86:ee:b7:d1:e5:2f:51
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=thawte, Inc., CN=thawte SSL CA - G2
        Validity
            Not Before: Jul 14 00:00:00 2016 GMT
            Not After : Jul 14 23:59:59 2017 GMT
        Subject: C=KR, ST=Seoul, L=Seocho-gu, O=Crosscert Inc, OU=VCS test, CN=www.example.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:d1:fd:d6:56:5e:bc:a7:33:15:3a:c3:20:e4:bf:
                    f8:48:be:a5:55:eb:64:e9:3f:14:4f:bb:0a:18:b3:
                    0d:46:98:88:91:74:20:a3:27:2a:b8:6d:ee:6b:76:
                    fd:e1:8d:50:75:41:07:27:c2:fe:b7:8b:46:65:0e:
                    7d:e6:42:b4:ab:c7:c6:aa:75:dc:cf:ea:c0:59:0a:
                    01:9a:ff:4c:a2:23:fe:22:83:6b:f5:9c:69:04:8c:
                    c0:7d:d4:"
example-scan,2025-05-12 10:46:11,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            75:54:7e:6f:9d:1c:6f:1b:60:22:7e:84:c9:d8:32:03
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=US, O=thawte, Inc., CN=thawte SSL CA - G2
        Validity
            Not Before: Jul 14 00:00:00 2016 GMT
            Not After : Jul 14 23:59:59 2017 GMT
        Subject: C=KR, ST=Seoul, L=Seocho-gu, O=Crosscert Inc, OU=VCS test, CN=www.example.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:d1:fd:d6:56:5e:bc:a7:33:15:3a:c3:20:e4:bf:
                    f8:48:be:a5:55:eb:64:e9:3f:14:4f:bb:0a:18:b3:
                    0d:46:98:88:91:74:20:a3:27:2a:b8:6d:ee:6b:76:
                    fd:e1:8d:50:75:41:07:27:c2:fe:b7:8b:46:65:0e:
                    7d:e6:42:b4:ab:c7:c6:aa:75:dc:cf:ea:c0:59:0a:
                    01:9a:ff:4c:a2:23:fe:22:83:6b:f5:9c:69:04:8c:
                    c0:7d:d4:"
example-scan,2025-05-12 10:44:39,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            d3:89:b7:d7:93:6a:9a:5e:fb:d6:97:c8:af:3e:cb:f9
        Signature Algorithm: ecdsa-with-SHA256
        Issuer: C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo ECC Organization Validation Secure Server CA
        Validity
            Not Before: Feb  7 00:00:00 2025 GMT
            Not After : Mar 10 23:59:59 2026 GMT
        Subject: C=US, ST=California, O=Internet Corporation For Assigned Names and Numbers, CN=*.example.com
        Subject Public Key Info:
            Public Key Algorithm: id-ecPublicKey
                Public-Key: (256 bit)
                pub:
                    04:9a:48:97:84:2d:61:6c:08:c9:6a:14:a0:c8:38:
                    80:e6:00:c0:87:fa:99:57:0e:1b:00:e2:d8:87:92:
                    57:e7:08:fb:3c:5e:b0:d3:84:28:37:c1:24:11:8e:
                    d3:20:71:74:bd:93:8f:4e:09:03:ce:02:3b:b0:e4:
                    66:73:cf:af:ee
                ASN1 OID: prime256v1
             "
example-scan,2025-05-12 10:44:40,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            d3:89:b7:d7:93:6a:9a:5e:fb:d6:97:c8:af:3e:cb:f9
        Signature Algorithm: ecdsa-with-SHA256
        Issuer: C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo ECC Organization Validation Secure Server CA
        Validity
            Not Before: Feb  7 00:00:00 2025 GMT
            Not After : Mar 10 23:59:59 2026 GMT
        Subject: C=US, ST=California, O=Internet Corporation For Assigned Names and Numbers, CN=*.example.com
        Subject Public Key Info:
            Public Key Algorithm: id-ecPublicKey
                Public-Key: (256 bit)
                pub:
                    04:9a:48:97:84:2d:61:6c:08:c9:6a:14:a0:c8:38:
                    80:e6:00:c0:87:fa:99:57:0e:1b:00:e2:d8:87:92:
                    57:e7:08:fb:3c:5e:b0:d3:84:28:37:c1:24:11:8e:
                    d3:20:71:74:bd:93:8f:4e:09:03:ce:02:3b:b0:e4:
                    66:73:cf:af:ee
                ASN1 OID: prime256v1
             "
example-scan,2025-05-12 10:44:43,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            f8:9c:de:7f:e5:76:b4:eb:f1:6b:fd:7a:33:2f:75:ae
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA
        Validity
            Not Before: Jan 27 00:00:00 2025 GMT
            Not After : Apr 28 23:59:59 2025 GMT
        Subject: CN=example.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:e4:98:b3:58:7e:e1:81:6b:af:47:8e:80:ef:45:
                    c2:d0:32:e9:f9:51:9c:d2:3f:6a:f9:67:59:d5:b2:
                    c4:80:ff:ac:13:8c:ea:73:7d:dd:4a:e4:ee:42:8d:
                    f2:1c:10:96:af:bf:06:1a:6c:36:43:38:23:1c:5b:
                    dd:60:de:ae:ef:8b:12:0e:6e:88:31:86:e4:17:50:
                    44:43:d2:37:f3:32:f9:98:dc:64:c6:73:39:7a:9c:
                    1d:cd:3"
example-scan,2025-05-12 10:44:45,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            f8:9c:de:7f:e5:76:b4:eb:f1:6b:fd:7a:33:2f:75:ae
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA
        Validity
            Not Before: Jan 27 00:00:00 2025 GMT
            Not After : Apr 28 23:59:59 2025 GMT
        Subject: CN=example.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:e4:98:b3:58:7e:e1:81:6b:af:47:8e:80:ef:45:
                    c2:d0:32:e9:f9:51:9c:d2:3f:6a:f9:67:59:d5:b2:
                    c4:80:ff:ac:13:8c:ea:73:7d:dd:4a:e4:ee:42:8d:
                    f2:1c:10:96:af:bf:06:1a:6c:36:43:38:23:1c:5b:
                    dd:60:de:ae:ef:8b:12:0e:6e:88:31:86:e4:17:50:
                    44:43:d2:37:f3:32:f9:98:dc:64:c6:73:39:7a:9c:
                    1d:cd:3"
example-scan,2025-05-12 10:47:09,SSL_CERTIFICATE_RAW,sfp_crt,example.com,0,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number: 4096 (0x1000)
        Signature Algorithm: ecdsa-with-SHA512
        Issuer: C=GB, ST=Cymru, O=AS207960 Cyfyngedig, OU=AS207960 Department of Random Numbers, CN=AS207960 Test CA
        Validity
            Not Before: Aug 31 15:55:23 2021 GMT
            Not After : Aug 29 15:55:23 2031 GMT
        Subject: C=GB, ST=Cymru, O=AS207960 Cyfyngedig, OU=AS207960 Department of Random Numbers, CN=AS207960 Test Intermediate - example.com
        Subject Public Key Info:
            Public Key Algorithm: id-ecPublicKey
                Public-Key: (384 bit)
                pub:
                    04:3d:c7:d8:af:47:49:e2:d0:2f:25:41:f7:f6:12:
                    ad:53:a1:51:9f:5f:b9:1c:14:10:d9:92:fb:74:8f:
                    2e:db:27:95:5e:8f:2b:8e:cc:38:da:4b:2d:18:15:
                    6d:e1:05:8d:89:1c:ab:5e:e3:03:1d:b2:4a:4b:98:
                    65:36:d2:9c:f9:f8:7e:60:d4:bd:87:77:ad:68:f4:
                    a3:f8:2f:5b:1c:d3:a0:a4:f0:"
example-scan,2025-05-12 10:43:19,BLACKLISTED_INTERNET_NAME,sfp_cleanbrowsing,example.com,0,CleanBrowsing DNS - Family [example.com]
example-scan,2025-05-12 10:50:13,USERNAME,sfp_stackoverflow,example.com,0,CrispyDuck
example-scan,2025-05-12 10:53:40,USERNAME,sfp_stackoverflow,example.com,0,CrispyDuck
example-scan,2025-05-12 10:46:46,USERNAME,sfp_stackoverflow,example.com,0,CrispyDuck
example-scan,2025-05-12 10:48:40,GEOINFO,sfp_urlscan,www.example.com,0,DE
example-scan,2025-05-12 10:47:23,GEOINFO,sfp_urlscan,example.com,0,DE
example-scan,2025-05-12 10:45:24,EMAILADDR,sfp_grep_app,example.com,0,Dale.Doe@example.com
example-scan,2025-05-12 10:50:04,USERNAME,sfp_stackoverflow,example.com,0,DevelJoe
example-scan,2025-05-12 10:53:31,USERNAME,sfp_stackoverflow,example.com,0,DevelJoe
example-scan,2025-05-12 10:46:23,USERNAME,sfp_stackoverflow,example.com,0,DevelJoe
example-scan,2025-05-12 10:45:24,EMAILADDR,sfp_grep_app,example.com,0,Earl.Smith@example.com
example-scan,2025-05-12 10:46:46,HUMAN_NAME,sfp_stackoverflow,Possible full name: Eric Hodonsky,0,Eric Hodonsky
example-scan,2025-05-12 10:53:40,HUMAN_NAME,sfp_stackoverflow,Possible full name: Eric Hodonsky,0,Eric Hodonsky
example-scan,2025-05-12 10:50:13,HUMAN_NAME,sfp_stackoverflow,Possible full name: Eric Hodonsky,0,Eric Hodonsky
example-scan,2025-05-12 10:43:51,VULNERABILITY_DISCLOSURE,sfp_openbugbounty,example.com,0,From openbugbounty.org: https://www.openbugbounty.org/reports/1722999/
example-scan,2025-05-12 10:43:51,VULNERABILITY_DISCLOSURE,sfp_openbugbounty,example.com,0,From openbugbounty.org: https://www.openbugbounty.org/reports/328896/
example-scan,2025-05-12 10:53:50,HUMAN_NAME,sfp_stackoverflow,Possible full name: Garret Wilson,0,Garret Wilson
example-scan,2025-05-12 10:46:59,HUMAN_NAME,sfp_stackoverflow,Possible full name: Garret Wilson,0,Garret Wilson
example-scan,2025-05-12 10:50:19,HUMAN_NAME,sfp_stackoverflow,Possible full name: Garret Wilson,0,Garret Wilson
example-scan,2025-05-12 10:53:23,HUMAN_NAME,sfp_stackoverflow,Possible full name: Hamed Araab,0,Hamed Araab
example-scan,2025-05-12 10:46:09,HUMAN_NAME,sfp_stackoverflow,Possible full name: Hamed Araab,0,Hamed Araab
example-scan,2025-05-12 10:49:56,HUMAN_NAME,sfp_stackoverflow,Possible full name: Hamed Araab,0,Hamed Araab
example-scan,2025-05-12 10:45:24,EMAILADDR,sfp_grep_app,example.com,0,John.Doe@example.com
example-scan,2025-05-12 10:43:58,EMAILADDR,sfp_searchcode,example.com,0,John@Example.com
example-scan,2025-05-12 10:50:04,USERNAME,sfp_stackoverflow,example.com,0,Kamafeather
example-scan,2025-05-12 10:53:31,USERNAME,sfp_stackoverflow,example.com,0,Kamafeather
example-scan,2025-05-12 10:46:23,USERNAME,sfp_stackoverflow,example.com,0,Kamafeather
example-scan,2025-05-12 10:45:24,HUMAN_NAME,sfp_stackoverflow,Possible full name: Mohammad Mahadi Hassan,0,Mohammad Mahadi
example-scan,2025-05-12 10:49:32,HUMAN_NAME,sfp_stackoverflow,Possible full name: Mohammad Mahadi Hassan,0,Mohammad Mahadi
example-scan,2025-05-12 10:55:21,HUMAN_NAME,sfp_stackoverflow,Possible full name: Mohammad Mahadi Hassan,0,Mohammad Mahadi
example-scan,2025-05-12 10:52:50,HUMAN_NAME,sfp_stackoverflow,Possible full name: Mohammad Mahadi Hassan,0,Mohammad Mahadi
example-scan,2025-05-12 10:48:40,GEOINFO,sfp_urlscan,www.example.com,0,NL
example-scan,2025-05-12 10:47:23,GEOINFO,sfp_urlscan,example.com,0,NL
example-scan,2025-05-12 10:46:09,PUBLIC_CODE_REPO,sfp_github,example.com,0,"Name: example
URL: https://github.com/cake-build/example
Description: Cake example repository"
example-scan,2025-05-12 10:46:09,PUBLIC_CODE_REPO,sfp_github,example.com,0,"Name: example
URL: https://github.com/golang/example
Description: Go example projects"
example-scan,2025-05-12 10:45:52,HUMAN_NAME,sfp_stackoverflow,Possible full name: Nihad Namatli,0,Nihad Namatli
example-scan,2025-05-12 10:53:08,HUMAN_NAME,sfp_stackoverflow,Possible full name: Nihad Namatli,0,Nihad Namatli
example-scan,2025-05-12 10:49:44,HUMAN_NAME,sfp_stackoverflow,Possible full name: Nihad Namatli,0,Nihad Namatli
example-scan,2025-05-12 10:50:53,DESCRIPTION_CATEGORY,sfp_duckduckgo,www.example.com,0,Placeholder names
example-scan,2025-05-12 10:45:53,DESCRIPTION_CATEGORY,sfp_duckduckgo,example.com,0,Placeholder names
example-scan,2025-05-12 10:43:12,RAW_RIR_DATA,sfp_arin,example.com,0,Possible full name: ALICIA ACKERSON
example-scan,2025-05-12 10:43:13,RAW_RIR_DATA,sfp_arin,example.com,0,Possible full name: AMY MOORE
example-scan,2025-05-12 10:43:39,RAW_RIR_DATA,sfp_arin,example.com,0,Possible full name: Administrative
example-scan,2025-05-12 10:50:04,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,Possible full name: Ali Habbash
example-scan,2025-05-12 10:53:31,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,Possible full name: Ali Habbash
example-scan,2025-05-12 10:46:23,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,Possible full name: Ali Habbash
example-scan,2025-05-12 10:43:14,RAW_RIR_DATA,sfp_arin,example.com,0,Possible full name: Alman Reames
example-scan,2025-05-12 10:43:14,RAW_RIR_DATA,sfp_arin,example.com,0,Possible full name: Anthony Natale
example-scan,2025-05-12 10:43:15,RAW_RIR_DATA,sfp_arin,example.com,0,Possible full name: Bill Langley
example-scan,2025-05-12 10:43:16,RAW_RIR_DATA,sfp_arin,example.com,0,Possible full name: Bill Smith
example-scan,2025-05-12 10:43:17,RAW_RIR_DATA,sfp_arin,example.com,0,Possible full name: Chad Brown
